Channel Title,Channel Username,ID,Message,Date,Media Path
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1704,"ደሴ_እንዳያመልጥዎ
Dessie _Ultrasound_ስልጠና
ህዳር 9  /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  Moges(Dessie)     0914711558 
   Ekram     0965410000
   Daye 0941404444
    Office        0965412222 
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-11-15 06:34:58+00:00,photos\@EAHCI_1704.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1703,"CPD_አሁን_ይደውሉ ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ከ ህዳር 4/2016  ጀምሮ ይሰጣል::
-------------------------------------------
Pain Management
0965410000 Ekram
0942404444
0968670067 
0965412222
0941404444
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-14 09:10:58+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1702,"CPD
Title_Antimicrobial Drug Resistance
 ህዳር 8 ጀምሮ  ይሰጣል።
ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
0965410000
0942404444
0965412222 
0941404444  
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-14 08:00:46+00:00,photos\@EAHCI_1702.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1701,"CPD
ነገ ይጀምራል ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ከ ህዳር 4/2016  ጀምሮ ይሰጣል::
-------------------------------------------
Pain Management
0965410000 Ekram
0942404444
0968670067 
0965412222
0941404444
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-13 06:39:21+00:00,photos\@EAHCI_1701.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1700,"For_Pediatrician! Miss it Not!
We will Start PEDIATRIC_ECHOCARDIOGRAPHY Training@Hawassa -Lecture will be in November & practical Will Continue (In_Collaboration_With_Hawassa_Comprehensive_Sp.Hospital )

The training will be given by pediatric Cardiologist !
its intensive & hands on training !

Register soon
Certified 

0941038774/Office /
0965412222  Office

T.me/eahci",2023-11-13 05:21:11+00:00,photos\@EAHCI_1700.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1699,"አዲስ_አበባ_Ultrasound_Training(CPD)-5ቀን_ቀረው
 ህዳር 9/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በጋንዲ ሆስፒታል
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Ekram       0965410000  
    Tinbit        0942404444
   office        0965412222 
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-11-13 04:56:14+00:00,photos\@EAHCI_1699.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1697,"የግርዛት_ስልጠና ሀዋሳ 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ህዳር_9/2016_ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0942404444
   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-11-12 09:15:04+00:00,photos\@EAHCI_1697.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1696,"1ቀን_ቀረው
አዲስ_አበባ_Ultrasound_Training
 ህዳር 2 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Ekram       0965410000
   Daye          0941404444
   office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-11-11 06:50:51+00:00,photos\@EAHCI_1696.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1695,"ነገ ይጀምራል
የግርዛት_ስልጠና_ADDIS_ABABA 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ህዳር_2/2016_ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-11-11 06:40:36+00:00,photos\@EAHCI_1695.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1694,ERMP,2023-11-11 04:28:49+00:00,photos\@EAHCI_1694.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1693,"የመቀሌ_ultrasound_ስልጠና_ቀን_በቅርቡ_የምናሳውቅ_ይሆናል
ለበለጠ መረጃ  0965412222
                      0965410000",2023-11-10 22:31:38+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1691,"CPD
ነገ ይጀምራል ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ከ ህዳር 4/2016  ጀምሮ ይሰጣል::
-------------------------------------------
Pain Management
0965410000 Ekram
0942404444
0968670067 
0965412222
0941404444
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-10 15:07:47+00:00,photos\@EAHCI_1691.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1690,"ነገ ይጀምራል
የግርዛት_ስልጠና_ADDIS_ABABA 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ህዳር_2/2016_ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-11-09 15:41:54+00:00,photos\@EAHCI_1690.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1689,"1ቀን_ቀረው
አዲስ_አበባ_Ultrasound_Training
 ህዳር 2 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Ekram       0965410000
   Daye          0941404444
   office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-11-09 12:30:34+00:00,photos\@EAHCI_1689.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1688,"ሰኞ ይጀምራል ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ከ ህዳር 3/2016  ጀምሮ ይሰጣል::
-------------------------------------------
Pain Management
0965410000 Ekram
0968670067 Dr.Meron
0965412222
0941404444
0942404444
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-09 11:38:11+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1686,"የግርዛት_ስልጠና ሀዋሳ 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ህዳር_9/2016_ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0942404444
   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-11-09 10:49:31+00:00,photos\@EAHCI_1686.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1681,"CPD_ነገ_ይጀምራል።
ጥቅምት 28/2016 ይጀምራል(15 CEU)

-Infection Prevention(15 CEU)

እንዳያመልጥዎ!! ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0965410000 
0965412222 
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-07 11:50:04+00:00,photos\@EAHCI_1681.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1680,"ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ህዳር 2 /2016  ጀምሮ ይሰጣል::
-------------------------------------------
Pain Management
0965410000 Ekram
0968670067 Dr.Meron
0965412222
0941404444
0942404444
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-07 11:47:13+00:00,photos\@EAHCI_1680.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1679,"For_Internists!Miss it Not!
We will Start Adult_ECHO Training@Hawassa -Lecture will be November 20  & practical Will Continue (In_Collaboration_With_Hawassa_Comprehensive_Sp.Hospital )

The training will be given by Cardiologist !
its intensive & hands on training !

Register soon
Certified 

0941038774/Office /
0965410000
0941404444
0965412222
0968670067 Dr Meron /
0913421022 

T.me/eahci",2023-11-07 11:47:13+00:00,photos\@EAHCI_1679.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1678,"የግርዛት_ስልጠና_ADDIS_ABABA 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ህዳር_2/2016_ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-11-07 06:05:22+00:00,photos\@EAHCI_1678.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1677,"CPD_ነገ_ይጀምራል።
ጥቅምት 27/2016 ይጀምራል(15 CEU)

-Infection Prevention(15 CEU)

እንዳያመልጥዎ!! ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0965410000 
0965412222  
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-06 12:32:17+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1675," ጥቅምት 26 /2016 ይጀምራል(15 CEU)

-Infection Prevention(15 CEU)

እንዳያመልጥዎ!! ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0965410000 Ekram 
0965412222  office 
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-05 11:54:20+00:00,photos\@EAHCI_1675.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1674,"Postponed 

ነገ ሊካሄድ የታቀደው የአዲስ አበባ ግርዛት ስልጠና ወደ ሚቀጥለው ሳምንት ተዛውሯል 

0965410000",2023-11-04 16:17:01+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1673," ጥቅምት 26 /2016 ይጀምራል(15 CEU)

-Infection Prevention(15 CEU)

እንዳያመልጥዎ!! ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0965410000 
0965412222  
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-11-04 07:15:14+00:00,photos\@EAHCI_1673.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1672,"አዳማና_አዲስ_አበባ_እንዳያመልጥዎ
Ultrasound_Training
 ህዳር 2 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Ekram       0965410000
   Daye          0941404444
   Biruk         0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-11-04 07:02:04+00:00,photos\@EAHCI_1672.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1671,"የግርዛት_ስልጠና_ADDIS_ABABA 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ህዳር_2/2016_ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-11-03 05:07:33+00:00,photos\@EAHCI_1671.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1670,"3 ቀን ቀረው እንዳያመልጥው
እሁድ ይጀምራል
የግርዛት_ስልጠና_ADDIS_ABABA 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ጥቅምት_25 /2016  ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-11-02 14:00:21+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1669,"CPD_ለሁሉም_የጤና_ባለሞያዎች_በሁሉም_ክልሎች!

በቅርቡ የሙያ ፍቃዳችሁን ለምታድሱ ::ከ15CEU -60CEU በቅናሽ መሰልጠን ይችላሉ!

Pain Management /15CEU

Infection Prevention /15CEU

STI /15CEU

Antimicrobial Drug Resistance Prevention /Containment /15CEU

Non -Communicable Disease /15CEU

Integrated Emergency Medicine /15CEU

Basic Life Support /15CEU
& Others 

0965410000
0941404444
0965412222
0968670067

join our telegram t.me/eahci",2023-11-01 22:10:41+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1668,"እሁድ ይጀምራል
የግርዛት_ስልጠና_ADDIS_ABABA 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ጥቅምት_25 /2016  ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-11-01 07:44:19+00:00,photos\@EAHCI_1668.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1667,"እሁድ ይጀምራል
ADAMA & ADDISABABA_እንዳያመልጥዎ
Ultrasound_Training
ጥቅምት 25 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Dr.meron  0968670067
   Ekram       0965410000
   Daye    0941404444
   Biruk       0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-11-01 07:43:33+00:00,photos\@EAHCI_1667.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1666,"በ2016 የሙያ ፈቃዳቸውን ለሚያሳድሱ የጤና ባለሙያዎች ሌሎች መስፈርቶች

ለ2016 ዓ.ም ለእድሳት ሲመጡ  60CEU ሰርተፊኬት ይያዙ!
 
ኦሮሚያ ክልል ጤና ቢሮ",2023-10-31 18:17:05+00:00,photos\@EAHCI_1666.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1664,"ሐሙስ_ይጀምራል[Online]
_CPD_
ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ጥቅምት 22 ጀምሮ ይሰጣል::
--------------------------------------
Syndromic Management of (STI)15CEU

0965410000 Ekram
0968670067 Dr.Meron
0965412222
0941404444
0942404444
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-10-31 15:06:47+00:00,photos\@EAHCI_1664.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1663,"For_Internists!Miss it Not!
We will Start Adult_ECHO Training@Hawassa -Lecture will be November 15  & practical Will Continue (In_Collaboration_With_Hawassa_Comprehensive_Sp.Hospital )

The training will be given by Cardiologist !
its intensive & hands on training !

Register soon
Certified 

0941038774/Office /
0968670067 Dr Meron /
0913421022 

T.me/eahci",2023-10-31 10:45:18+00:00,photos\@EAHCI_1663.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1662,"_CPD_ሀሙስ_ይጀመራል 
ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ጥቅምት 22 ጀምሮ ይሰጣል::
--------------------------------------
Syndromic Management of (STI)15CEU

0965410000 Ekram
0968670067 Dr.Meron
0965412222
0941404444
0942404444
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-10-31 04:12:34+00:00,photos\@EAHCI_1662.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1659,"የሚከራይ_አዳራሽ_ወይም_LCD_ሲፈልጉ_ይደውሉ(ሀዋሳ)
ሀዋሳ_ለስብሰባ_ለውይይት_አዳራሽ_መከራየትሲፈልጉ_ወይም_LCD_በተናጠል_መከራየት_ሲፈልጉ_ይደውሉ!
(እንደአስፈላጊነቱ_የሻይ_ቡና_አገልግሎት_በቅናሽ_ይቀርባል)
""Experience the ultimate visual brilliance with our Sony projector RENTAL! Whether you're hosting a business presentation, a movie night, or a special event, our high-quality Sony projector delivers stunning clarity and vibrant colors that will leave your audience in awe. With its exceptional resolution and advanced features, this projector guarantees an immersive viewing experience. Don't miss out on the opportunity to elevate your next event. Contact us now to secure your booking. 
0965410000
0965412222
0941404444
https://t.me/EAHCI",2023-10-30 09:00:37+00:00,photos\@EAHCI_1659.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1656,"_CPD_
ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ጥቅምት 20  ጀምሮ ይሰጣል::
--------------------------------------
Syndromic Management of (STI)15CEU

0965410000 Ekram
0968670067 Dr.Meron
0965412222
0941404444
0942404444
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-10-28 14:19:12+00:00,photos\@EAHCI_1656.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1655,"እሁድ ይጀምራል
የግርዛት_ስልጠና_ADDIS_ABABA 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ጥቅምት_25 /2016  ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-10-28 14:18:17+00:00,photos\@EAHCI_1655.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1654,"የግርዛት_ስልጠና_ ደሴ 
Circumcision_Skill_Training_ at Dessie በቀለበትና_ያለቀለበት   ጥቅምት_25 /2016  ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0968670067
   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-10-27 13:59:04+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1653,"የግርዛት_ስልጠና_ADDIS_ABABA 
Circumcision_Skill_Training_በቀለበትና_ያለቀለበት   ጥቅምት_25 /2016  ይጀምራል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

   0968670067
   0965410000 
    0941404444
    0965412222
    0941038774
    0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision_is_our_Patented_&_Accredited_Course !
:-t.me/eahci",2023-10-27 13:32:56+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1652,"እሁድ ይጀምራል
ADAMA & ADDISABABA_እንዳያመልጥዎ
Ultrasound_Training
ጥቅምት 25 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Dr.meron  0968670067
   Ekram       0965410000
   Daye    0941404444
   Biruk       0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-10-27 12:49:16+00:00,photos\@EAHCI_1652.jpg
